customerID,churn_probability,risk_level,model_used
3777-XROBG,0.0099,Low,Logistic Regression
6994-FGRHH,0.2885,Low,Logistic Regression
4000-VGMQP,0.2272,Low,Logistic Regression
3999-WRNGR,0.3865,Low,Logistic Regression
3466-RITXD,0.671,Medium,Logistic Regression
2680-XKKNJ,0.1752,Low,Logistic Regression
3058-HJCUY,0.5702,Medium,Logistic Regression
2974-GGUXS,0.7016,High,Logistic Regression
7994-XIRTR,0.1042,Low,Logistic Regression
3259-FDWOY,0.1955,Low,Logistic Regression
2101-RANCD,0.6121,Medium,Logistic Regression
7921-BEPCI,0.0196,Low,Logistic Regression
0807-ZABDG,0.4023,Medium,Logistic Regression
8510-TMWYB,0.0579,Low,Logistic Regression
3258-ZKPAI,0.1057,Low,Logistic Regression
1428-IEDPR,0.2899,Low,Logistic Regression
5298-GSTLM,0.4001,Medium,Logistic Regression
4450-YOOHP,0.5418,Medium,Logistic Regression
6728-CZFEI,0.3398,Low,Logistic Regression
5748-RNCJT,0.1981,Low,Logistic Regression
3653-NCRDJ,0.056,Low,Logistic Regression
6121-TNHBO,0.0619,Low,Logistic Regression
5119-NZPTV,0.8388,High,Logistic Regression
6519-ZHPXP,0.0811,Low,Logistic Regression
7739-LAXOG,0.6809,Medium,Logistic Regression
3472-QPRCH,0.0282,Low,Logistic Regression
8224-UAXBZ,0.1584,Low,Logistic Regression
9610-WCESF,0.041,Low,Logistic Regression
9776-CLUJA,0.5835,Medium,Logistic Regression
2486-WYVVE,0.3627,Low,Logistic Regression
3865-ZYKAD,0.3317,Low,Logistic Regression
1422-DGUBX,0.5323,Medium,Logistic Regression
2999-AANRQ,0.0738,Low,Logistic Regression
8668-KNZTI,0.0973,Low,Logistic Regression
0480-KYJVA,0.0076,Low,Logistic Regression
6034-ZRYCV,0.1106,Low,Logistic Regression
9746-YKGXB,0.0996,Low,Logistic Regression
3926-YZVVX,0.0967,Low,Logistic Regression
6000-UKLWI,0.0267,Low,Logistic Regression
2079-FBMZK,0.7915,High,Logistic Regression
6332-FBZRI,0.0423,Low,Logistic Regression
2096-XOTMO,0.2122,Low,Logistic Regression
3266-FTKHB,0.0733,Low,Logistic Regression
8221-EQDGL,0.1956,Low,Logistic Regression
2346-LOCWC,0.0098,Low,Logistic Regression
6608-QQLVK,0.7323,High,Logistic Regression
0298-XACET,0.0493,Low,Logistic Regression
7560-QJAVJ,0.0279,Low,Logistic Regression
2995-YWTCD,0.0865,Low,Logistic Regression
3551-HUAZH,0.9054,High,Logistic Regression
9137-UIYPG,0.5884,Medium,Logistic Regression
2809-ZMYOQ,0.84,High,Logistic Regression
5084-OOVCJ,0.2825,Low,Logistic Regression
0254-WWRKD,0.0395,Low,Logistic Regression
7727-SHVZV,0.2984,Low,Logistic Regression
6302-JGYRJ,0.2871,Low,Logistic Regression
5339-PXDVH,0.8085,High,Logistic Regression
2205-LPVGL,0.1621,Low,Logistic Regression
8782-NUUOL,0.0808,Low,Logistic Regression
3685-YLCMQ,0.5138,Medium,Logistic Regression
7601-WFVZV,0.3949,Low,Logistic Regression
4609-KNNWG,0.038,Low,Logistic Regression
4868-AADLV,0.3373,Low,Logistic Regression
9529-OFXHY,0.7587,High,Logistic Regression
8634-MPHTR,0.8219,High,Logistic Regression
2669-QVCRG,0.4929,Medium,Logistic Regression
2478-EEWWM,0.4854,Medium,Logistic Regression
9174-IHETN,0.103,Low,Logistic Regression
2233-TXSIU,0.2859,Low,Logistic Regression
9644-UMGQA,0.57,Medium,Logistic Regression
3256-EZDBI,0.3064,Low,Logistic Regression
8761-NSOBC,0.5843,Medium,Logistic Regression
0419-YAAPX,0.5398,Medium,Logistic Regression
8413-VONUO,0.8534,High,Logistic Regression
0872-CASZJ,0.1075,Low,Logistic Regression
4726-DLWQN,0.2906,Low,Logistic Regression
8164-OCKUJ,0.01,Low,Logistic Regression
3094-JOJAI,0.7137,High,Logistic Regression
9494-MRNYX,0.8142,High,Logistic Regression
2599-CZABP,0.3907,Low,Logistic Regression
7945-PRBVF,0.0313,Low,Logistic Regression
4544-RXFMG,0.3939,Low,Logistic Regression
0859-YGKFW,0.103,Low,Logistic Regression
1150-FTQGN,0.1804,Low,Logistic Regression
9223-UCPVT,0.8719,High,Logistic Regression
7196-LIWRH,0.1075,Low,Logistic Regression
5448-VWNAM,0.3487,Low,Logistic Regression
1177-XZBJL,0.0479,Low,Logistic Regression
3518-FSTWG,0.1959,Low,Logistic Regression
9330-VOFSZ,0.2169,Low,Logistic Regression
4351-QLCSU,0.702,High,Logistic Regression
0939-EREMR,0.3438,Low,Logistic Regression
9389-ACWBI,0.6758,Medium,Logistic Regression
5419-JPRRN,0.9207,High,Logistic Regression
3644-QXEHN,0.794,High,Logistic Regression
2911-IJORQ,0.2039,Low,Logistic Regression
5921-NGYRH,0.3084,Low,Logistic Regression
2100-BDNSN,0.5778,Medium,Logistic Regression
5998-DZLYR,0.1619,Low,Logistic Regression
0488-GSLFR,0.8622,High,Logistic Regression
9318-NKNFC,0.4831,Medium,Logistic Regression
3985-HOYPM,0.0986,Low,Logistic Regression
9728-FTTVZ,0.8634,High,Logistic Regression
9548-LERKT,0.0553,Low,Logistic Regression
6576-FBXOJ,0.5132,Medium,Logistic Regression
4310-KEDTB,0.4824,Medium,Logistic Regression
7254-IQWOZ,0.8654,High,Logistic Regression
2474-BRUCM,0.7145,High,Logistic Regression
4062-HBMOS,0.7567,High,Logistic Regression
0742-NXBGR,0.8216,High,Logistic Regression
2676-ISHSF,0.3888,Low,Logistic Regression
9236-NDUCW,0.1058,Low,Logistic Regression
4753-PADAS,0.3785,Low,Logistic Regression
6103-QCKFX,0.0962,Low,Logistic Regression
7781-EWARA,0.103,Low,Logistic Regression
6110-OHIHY,0.8461,High,Logistic Regression
7018-FPXHH,0.0303,Low,Logistic Regression
5889-LFOLL,0.8775,High,Logistic Regression
5708-EVONK,0.4058,Medium,Logistic Regression
8708-XPXHZ,0.7826,High,Logistic Regression
0616-ATFGB,0.8058,High,Logistic Regression
0572-ZJKLT,0.1185,Low,Logistic Regression
5135-RDDQL,0.0243,Low,Logistic Regression
1353-LJWEM,0.5348,Medium,Logistic Regression
1794-SWWKL,0.4547,Medium,Logistic Regression
6166-YIPFO,0.0641,Low,Logistic Regression
7016-BPGEU,0.4977,Medium,Logistic Regression
6876-ADESB,0.6209,Medium,Logistic Regression
9332-GYWLO,0.633,Medium,Logistic Regression
1963-SVUCV,0.674,Medium,Logistic Regression
4184-VODJZ,0.3731,Low,Logistic Regression
0220-EBGCE,0.8795,High,Logistic Regression
1092-WPIVQ,0.0685,Low,Logistic Regression
7233-IOQNP,0.1741,Low,Logistic Regression
2834-JKOOW,0.1984,Low,Logistic Regression
2754-VDLTR,0.8497,High,Logistic Regression
2400-FEQME,0.0122,Low,Logistic Regression
3190-XFANI,0.4059,Medium,Logistic Regression
7551-DACSP,0.5281,Medium,Logistic Regression
4957-SREEC,0.0062,Low,Logistic Regression
7235-NXZCP,0.8659,High,Logistic Regression
0230-UBYPQ,0.0502,Low,Logistic Regression
4923-ADWXJ,0.3915,Low,Logistic Regression
1763-KUAAW,0.1375,Low,Logistic Regression
1104-TNLZA,0.8211,High,Logistic Regression
5195-KPUNQ,0.2287,Low,Logistic Regression
0520-FDVVT,0.512,Medium,Logistic Regression
3439-GVUSX,0.7163,High,Logistic Regression
1444-VVSGW,0.1857,Low,Logistic Regression
5712-PTIWW,0.8051,High,Logistic Regression
5949-HGVJL,0.5744,Medium,Logistic Regression
5203-XEHAX,0.1874,Low,Logistic Regression
1635-HDGFT,0.0508,Low,Logistic Regression
3315-TOTBP,0.781,High,Logistic Regression
8050-XGRVL,0.0376,Low,Logistic Regression
6661-HBGWL,0.7396,High,Logistic Regression
1518-VOWAV,0.6655,Medium,Logistic Regression
9828-QHFBK,0.4485,Medium,Logistic Regression
3908-MKIMJ,0.0523,Low,Logistic Regression
5012-YSPJJ,0.219,Low,Logistic Regression
5909-ECHUI,0.776,High,Logistic Regression
1309-BXVOQ,0.838,High,Logistic Regression
6728-VOIFY,0.4369,Medium,Logistic Regression
9317-WZPGV,0.8574,High,Logistic Regression
4891-NLUBA,0.0644,Low,Logistic Regression
2856-HYAPG,0.8216,High,Logistic Regression
8969-PRHFK,0.1333,Low,Logistic Regression
0661-KQHNK,0.1607,Low,Logistic Regression
8709-KRDVL,0.8235,High,Logistic Regression
4488-PSYCG,0.2427,Low,Logistic Regression
1427-VERSM,0.6334,Medium,Logistic Regression
9801-NOSHQ,0.0887,Low,Logistic Regression
6339-YPSAH,0.8322,High,Logistic Regression
3621-CEOVK,0.8983,High,Logistic Regression
6906-ANDWJ,0.7387,High,Logistic Regression
2159-TURXX,0.339,Low,Logistic Regression
1548-FEHVL,0.6133,Medium,Logistic Regression
3795-CAWEX,0.111,Low,Logistic Regression
6215-NQCPY,0.857,High,Logistic Regression
5647-URDKA,0.0836,Low,Logistic Regression
2229-DPMBI,0.0822,Low,Logistic Regression
9626-WEQRM,0.6661,Medium,Logistic Regression
2188-SXWVT,0.1075,Low,Logistic Regression
6258-PVZWJ,0.0525,Low,Logistic Regression
1094-BKOSX,0.1126,Low,Logistic Regression
6969-MVBAI,0.8959,High,Logistic Regression
2978-XXSOG,0.3659,Low,Logistic Regression
2342-CKIAO,0.3712,Low,Logistic Regression
6953-PBDIN,0.037,Low,Logistic Regression
3898-BSJYF,0.2232,Low,Logistic Regression
3938-YFPXD,0.0362,Low,Logistic Regression
7696-AMHOD,0.1256,Low,Logistic Regression
2453-SAFNS,0.1164,Low,Logistic Regression
9558-IHEZX,0.1668,Low,Logistic Regression
9617-UDPEU,0.1491,Low,Logistic Regression
6340-DACFT,0.0138,Low,Logistic Regression
4955-VCWBI,0.0388,Low,Logistic Regression
6813-GZQCG,0.0318,Low,Logistic Regression
7426-GSWPO,0.5463,Medium,Logistic Regression
3389-KTRXV,0.0596,Low,Logistic Regression
3118-UHVVQ,0.0112,Low,Logistic Regression
1031-IIDEO,0.8567,High,Logistic Regression
5832-XKAES,0.8055,High,Logistic Regression
3205-MXZRA,0.2016,Low,Logistic Regression
4701-AHWMW,0.3495,Low,Logistic Regression
8317-BVKSO,0.4236,Medium,Logistic Regression
5702-KVQRD,0.0541,Low,Logistic Regression
0083-PIVIK,0.0865,Low,Logistic Regression
9210-IAHGH,0.6273,Medium,Logistic Regression
6169-PGNCD,0.0353,Low,Logistic Regression
0023-XUOPT,0.8099,High,Logistic Regression
4592-IWTJI,0.5282,Medium,Logistic Regression
4909-JOUPP,0.1557,Low,Logistic Regression
4657-FWVFY,0.5951,Medium,Logistic Regression
2257-BOVXD,0.5787,Medium,Logistic Regression
7729-JTEEC,0.6982,Medium,Logistic Regression
7632-MNYOY,0.2989,Low,Logistic Regression
6518-LGAOV,0.7738,High,Logistic Regression
7242-QZLXF,0.794,High,Logistic Regression
4576-CSAJH,0.21,Low,Logistic Regression
1000-AJSLD,0.4725,Medium,Logistic Regression
9696-RMYBA,0.8315,High,Logistic Regression
8690-UPCZI,0.1407,Low,Logistic Regression
1062-LHZOD,0.7843,High,Logistic Regression
9770-LXDBK,0.3607,Low,Logistic Regression
4086-WITJG,0.0058,Low,Logistic Regression
8344-WFMFH,0.5971,Medium,Logistic Regression
9600-NAXZN,0.7879,High,Logistic Regression
8822-KNBHV,0.2032,Low,Logistic Regression
8404-FYDIB,0.5795,Medium,Logistic Regression
2791-SFVEW,0.2976,Low,Logistic Regression
6457-USBER,0.8877,High,Logistic Regression
6762-NSODU,0.0168,Low,Logistic Regression
4662-EKDPQ,0.671,Medium,Logistic Regression
9248-OJYKK,0.8992,High,Logistic Regression
9888-ZCUMM,0.0485,Low,Logistic Regression
3398-FSHON,0.8717,High,Logistic Regression
3319-DWOEP,0.907,High,Logistic Regression
1074-WVEVG,0.0255,Low,Logistic Regression
9979-RGMZT,0.712,High,Logistic Regression
6437-UDQJM,0.0704,Low,Logistic Regression
1226-IENZN,0.8618,High,Logistic Regression
2108-GLPQB,0.422,Medium,Logistic Regression
9259-PACGQ,0.273,Low,Logistic Regression
4415-IJZTP,0.8879,High,Logistic Regression
1465-VINDH,0.8283,High,Logistic Regression
5474-LAMUQ,0.1068,Low,Logistic Regression
3468-DRVQJ,0.3374,Low,Logistic Regression
1122-YJBCS,0.0489,Low,Logistic Regression
4990-ALDGW,0.0134,Low,Logistic Regression
4816-OKWNX,0.3213,Low,Logistic Regression
3315-IKYZQ,0.1606,Low,Logistic Regression
2810-FTLEM,0.515,Medium,Logistic Regression
4747-LCAQL,0.3877,Low,Logistic Regression
3411-WLRSQ,0.7989,High,Logistic Regression
0898-XCGTF,0.4405,Medium,Logistic Regression
8006-PYCSW,0.3728,Low,Logistic Regression
8249-THVEC,0.0295,Low,Logistic Regression
8722-PRFDV,0.0277,Low,Logistic Regression
2164-SOQXL,0.1832,Low,Logistic Regression
4020-KIUDI,0.2867,Low,Logistic Regression
5850-BDWCY,0.3334,Low,Logistic Regression
2038-YSEZE,0.2016,Low,Logistic Regression
0827-ITJPH,0.0453,Low,Logistic Regression
8799-OXZMD,0.5174,Medium,Logistic Regression
1925-TIBLE,0.8872,High,Logistic Regression
1705-GUHPV,0.0146,Low,Logistic Regression
4779-ZGICK,0.0226,Low,Logistic Regression
0048-PIHNL,0.0352,Low,Logistic Regression
0818-OCPZO,0.7761,High,Logistic Regression
3967-KXAPS,0.033,Low,Logistic Regression
1447-GIQMR,0.8694,High,Logistic Regression
3704-IEAXF,0.0331,Low,Logistic Regression
6810-VCAEX,0.068,Low,Logistic Regression
0674-EYYZV,0.7808,High,Logistic Regression
4480-MBMLB,0.5856,Medium,Logistic Regression
1395-OFUWC,0.2302,Low,Logistic Regression
0822-QGCXA,0.5751,Medium,Logistic Regression
0872-NXJYS,0.8629,High,Logistic Regression
2832-KJCRD,0.7775,High,Logistic Regression
3588-WSTTJ,0.8053,High,Logistic Regression
4075-WKNIU,0.2623,Low,Logistic Regression
5090-EMGTC,0.1868,Low,Logistic Regression
2346-CZYIL,0.0448,Low,Logistic Regression
3798-EPWRR,0.7016,High,Logistic Regression
6258-NGCNG,0.4004,Medium,Logistic Regression
4186-ZBUEW,0.2279,Low,Logistic Regression
5274-XHAKY,0.5074,Medium,Logistic Regression
1442-BQPVU,0.6451,Medium,Logistic Regression
3978-YNKDD,0.0499,Low,Logistic Regression
4940-KHCWD,0.023,Low,Logistic Regression
9412-ARGBX,0.1405,Low,Logistic Regression
1389-CXMLU,0.8793,High,Logistic Regression
9589-ABEPT,0.1499,Low,Logistic Regression
9388-ZEYVT,0.237,Low,Logistic Regression
0305-SQECB,0.2772,Low,Logistic Regression
7605-SNLQG,0.2695,Low,Logistic Regression
4670-TABXH,0.1766,Low,Logistic Regression
5561-NWEVX,0.8629,High,Logistic Regression
0064-SUDOG,0.065,Low,Logistic Regression
8561-NMTBD,0.2648,Low,Logistic Regression
5161-XEUVX,0.2388,Low,Logistic Regression
8292-FRFZQ,0.0899,Low,Logistic Regression
8591-NXRCV,0.2835,Low,Logistic Regression
7895-VONWT,0.7641,High,Logistic Regression
4526-RMTLL,0.1549,Low,Logistic Regression
6253-GNHWH,0.0137,Low,Logistic Regression
4566-NECEV,0.8361,High,Logistic Regression
8080-POTJR,0.3318,Low,Logistic Regression
6906-MPARY,0.3438,Low,Logistic Regression
3662-FXJFO,0.0206,Low,Logistic Regression
8107-RZLNV,0.2185,Low,Logistic Regression
0516-OOHAR,0.4305,Medium,Logistic Regression
2027-CWDNU,0.7371,High,Logistic Regression
2737-WFVYW,0.8781,High,Logistic Regression
9912-OMZDS,0.4783,Medium,Logistic Regression
3733-ZEECP,0.4339,Medium,Logistic Regression
7878-RTCZG,0.3844,Low,Logistic Regression
2452-MRMZF,0.0153,Low,Logistic Regression
2272-QAGFO,0.8627,High,Logistic Regression
7103-IPXPJ,0.481,Medium,Logistic Regression
4342-HFXWS,0.0568,Low,Logistic Regression
3545-CNWRG,0.7247,High,Logistic Regression
1785-BPHTP,0.6595,Medium,Logistic Regression
4989-LIXVT,0.6146,Medium,Logistic Regression
7315-WYOAW,0.8217,High,Logistic Regression
1173-XZPYF,0.878,High,Logistic Regression
9850-OWRHQ,0.8372,High,Logistic Regression
3768-NLUBH,0.7095,High,Logistic Regression
8676-TRMJS,0.7918,High,Logistic Regression
2509-TFPJU,0.0096,Low,Logistic Regression
9530-GRMJG,0.0832,Low,Logistic Regression
6898-RBTLU,0.0702,Low,Logistic Regression
5481-NTDOH,0.3581,Low,Logistic Regression
2068-WWXQZ,0.0207,Low,Logistic Regression
7359-SSBJK,0.0324,Low,Logistic Regression
2061-VVFST,0.1186,Low,Logistic Regression
0685-MLYYM,0.8292,High,Logistic Regression
0749-IRGQE,0.8003,High,Logistic Regression
2380-DAMQP,0.1394,Low,Logistic Regression
2256-YLYLP,0.0495,Low,Logistic Regression
1272-ILHFG,0.1233,Low,Logistic Regression
0164-XAIRP,0.0691,Low,Logistic Regression
5666-CYCYZ,0.7927,High,Logistic Regression
4011-ARPHK,0.274,Low,Logistic Regression
8182-PNAGI,0.3948,Low,Logistic Regression
6365-HITVU,0.0196,Low,Logistic Regression
7558-IMLMT,0.0102,Low,Logistic Regression
9488-FYQAU,0.2097,Low,Logistic Regression
3590-TCXTB,0.3884,Low,Logistic Regression
6994-KERXL,0.7659,High,Logistic Regression
7957-RYHQD,0.4635,Medium,Logistic Regression
2180-DXNEG,0.8687,High,Logistic Regression
1960-UOTYM,0.0681,Low,Logistic Regression
2740-JFBOK,0.5335,Medium,Logistic Regression
6500-JVEGC,0.1836,Low,Logistic Regression
5515-AKOAJ,0.6922,Medium,Logistic Regression
8976-OQHGT,0.3706,Low,Logistic Regression
5245-VDBUR,0.0909,Low,Logistic Regression
6230-BSUXY,0.8972,High,Logistic Regression
8469-SNFFH,0.0491,Low,Logistic Regression
2144-ESWKO,0.1569,Low,Logistic Regression
1241-FPMOF,0.0172,Low,Logistic Regression
9928-BZVLZ,0.1739,Low,Logistic Regression
4114-QMKVN,0.0773,Low,Logistic Regression
2775-SEFEE,0.2178,Low,Logistic Regression
9003-CPATH,0.6162,Medium,Logistic Regression
1754-GKYPY,0.8179,High,Logistic Regression
5294-CDGWY,0.1755,Low,Logistic Regression
7956-XQWGU,0.221,Low,Logistic Regression
1591-MQJTP,0.4038,Medium,Logistic Regression
5295-PCJOO,0.5807,Medium,Logistic Regression
2369-FEVNO,0.4742,Medium,Logistic Regression
9863-JZAIC,0.3619,Low,Logistic Regression
7471-MQPOS,0.0885,Low,Logistic Regression
7660-HDPJV,0.8634,High,Logistic Regression
5115-SQAAU,0.0114,Low,Logistic Regression
9845-QOMAD,0.1275,Low,Logistic Regression
7672-VFMXZ,0.1185,Low,Logistic Regression
9739-JLPQJ,0.0784,Low,Logistic Regression
9916-AYHTC,0.0191,Low,Logistic Regression
3855-ONCAR,0.805,High,Logistic Regression
1488-SYSFC,0.2227,Low,Logistic Regression
7931-PXHFC,0.2111,Low,Logistic Regression
3990-QYKBE,0.8627,High,Logistic Regression
0970-QXPXW,0.3864,Low,Logistic Regression
3259-KNMRR,0.1397,Low,Logistic Regression
6120-RJKLU,0.0548,Low,Logistic Regression
9572-WUKSB,0.7639,High,Logistic Regression
5893-KCLGT,0.0082,Low,Logistic Regression
0076-LVEPS,0.2621,Low,Logistic Regression
3640-JQGJG,0.4203,Medium,Logistic Regression
4919-MOAVT,0.7744,High,Logistic Regression
1596-OQSPS,0.5346,Medium,Logistic Regression
9867-XOBQA,0.0991,Low,Logistic Regression
9546-KDTRB,0.2636,Low,Logistic Regression
3090-HAWSU,0.1744,Low,Logistic Regression
9820-RMCQV,0.3908,Low,Logistic Regression
3174-RKMOW,0.7228,High,Logistic Regression
1760-CAZHT,0.1509,Low,Logistic Regression
7839-QRKXN,0.4636,Medium,Logistic Regression
8441-SHIPE,0.0158,Low,Logistic Regression
5204-QZXPU,0.7462,High,Logistic Regression
4597-ELFTS,0.0533,Low,Logistic Regression
1320-GVNHT,0.1431,Low,Logistic Regression
1047-RNXZV,0.0253,Low,Logistic Regression
3541-ZNUHK,0.421,Medium,Logistic Regression
8450-JOVAH,0.4734,Medium,Logistic Regression
8725-JEDFD,0.6645,Medium,Logistic Regression
7562-UXTPG,0.7456,High,Logistic Regression
8071-SBTRN,0.1732,Low,Logistic Regression
1113-IUJYX,0.3926,Low,Logistic Regression
6668-CNMFP,0.529,Medium,Logistic Regression
5626-MGTUK,0.7248,High,Logistic Regression
5681-LLOEI,0.2201,Low,Logistic Regression
8212-DJRCH,0.7179,High,Logistic Regression
4323-OHFOW,0.3305,Low,Logistic Regression
4933-BSAIP,0.0284,Low,Logistic Regression
2030-BTZRO,0.1143,Low,Logistic Regression
1116-DXXDF,0.3514,Low,Logistic Regression
9274-CNFMO,0.8619,High,Logistic Regression
7758-XKCBS,0.6629,Medium,Logistic Regression
8992-JQYUN,0.882,High,Logistic Regression
6563-VNPMN,0.3381,Low,Logistic Regression
0617-AQNWT,0.0473,Low,Logistic Regression
2267-WTPYD,0.5172,Medium,Logistic Regression
0270-THENM,0.0131,Low,Logistic Regression
2446-PLQVO,0.8628,High,Logistic Regression
4707-MAXGU,0.0096,Low,Logistic Regression
2710-WYVXG,0.1314,Low,Logistic Regression
3005-NFMTA,0.7237,High,Logistic Regression
6300-BWMJX,0.5037,Medium,Logistic Regression
8784-CGILN,0.7901,High,Logistic Regression
5389-FFVKB,0.7137,High,Logistic Regression
7009-LGECI,0.5238,Medium,Logistic Regression
8444-WRIDW,0.4201,Medium,Logistic Regression
5022-KVDQT,0.7758,High,Logistic Regression
7976-CICYS,0.423,Medium,Logistic Regression
1036-GUDCL,0.1448,Low,Logistic Regression
2005-DWQZJ,0.084,Low,Logistic Regression
8148-WOCMK,0.0798,Low,Logistic Regression
7815-PDTHL,0.0471,Low,Logistic Regression
9451-LPGOO,0.891,High,Logistic Regression
9173-IVZVP,0.0127,Low,Logistic Regression
9129-UXERG,0.7962,High,Logistic Regression
3635-JBPSG,0.3435,Low,Logistic Regression
7964-ZRKKG,0.3113,Low,Logistic Regression
5868-YWPDW,0.8795,High,Logistic Regression
6229-LSCKB,0.8895,High,Logistic Regression
2025-JKFWI,0.8281,High,Logistic Regression
4078-SAYYN,0.8996,High,Logistic Regression
1724-IQWNM,0.4222,Medium,Logistic Regression
8217-QYOHV,0.444,Medium,Logistic Regression
5546-QUERU,0.2065,Low,Logistic Regression
9940-HPQPG,0.6057,Medium,Logistic Regression
6897-UUBNU,0.5262,Medium,Logistic Regression
6127-IYJOZ,0.7,High,Logistic Regression
6618-RYATB,0.8417,High,Logistic Regression
8930-XOTDP,0.4384,Medium,Logistic Regression
5916-QEWPT,0.6769,Medium,Logistic Regression
5060-TQUQN,0.5431,Medium,Logistic Regression
0531-XBKMM,0.0148,Low,Logistic Regression
8465-SBRXP,0.2422,Low,Logistic Regression
2408-PSJVE,0.1788,Low,Logistic Regression
9079-YEXQJ,0.5863,Medium,Logistic Regression
9700-ZCLOT,0.3808,Low,Logistic Regression
8738-JOKAR,0.1214,Low,Logistic Regression
4534-WGCIR,0.0133,Low,Logistic Regression
1930-WNXSB,0.6107,Medium,Logistic Regression
2685-SREOM,0.8066,High,Logistic Regression
3508-CFVZL,0.1107,Low,Logistic Regression
0402-CQAJN,0.7422,High,Logistic Regression
6692-UDPJC,0.7848,High,Logistic Regression
1273-MTETI,0.9138,High,Logistic Regression
0657-DOGUM,0.0983,Low,Logistic Regression
5480-HPRRX,0.7829,High,Logistic Regression
8792-AOROI,0.1363,Low,Logistic Regression
0295-PPHDO,0.9265,High,Logistic Regression
5146-YYFRZ,0.0086,Low,Logistic Regression
1195-OIYEJ,0.8739,High,Logistic Regression
5906-CVLHP,0.0853,Low,Logistic Regression
3452-SRFEG,0.5566,Medium,Logistic Regression
4070-OKWVH,0.504,Medium,Logistic Regression
5297-MDOIR,0.1654,Low,Logistic Regression
6369-MCAKO,0.0423,Low,Logistic Regression
4926-UMJZD,0.3285,Low,Logistic Regression
6848-HJTXY,0.0097,Low,Logistic Regression
6341-AEVKX,0.3293,Low,Logistic Regression
4501-EQDRN,0.7486,High,Logistic Regression
2990-HWIML,0.8972,High,Logistic Regression
0682-USIXD,0.749,High,Logistic Regression
